Address,Latitude,Longitude
W.P. DEPOT,47.2627692,11.43154573
PUNJABI BAGH,28.668945,77.1324614
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
TIKRI BORDER,28.6880254,76.9640828
BEGUM PUR,28.725503,77.0583706
KARALA,58.26233235,21.9066064
RANI KHERA,25.1954187,80.3085707
ANAND VIHAR (ISBT),28.6490523,77.3182836
SURYA NAGAR,28.6685246,77.3307037
"DILSHAD GDN GT ROAD,",28.6758798,77.3116919
SHYAM LAL COLLEGE (SHAHDARA),28.6729865,77.282709
SEELAM PUR,28.6855429,77.2615922
SHYAM GIRI MANDIR,28.6741453,77.2475597
ISBT,30.11294325,78.29572465
ICE FACTORY,28.4185068,77.31438608
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
RIDGE ROAD,40.159146,-80.0486088
SHANKAR RD.,28.6253276,77.1981589
WEST PATEL NAGAR.,28.6519279,77.162923
KARAMPUR T.,24.1808154,78.37167829
PUNJABI BAGH TERMINAL,28.66799,77.1372421
PEERA GARHI,28.6798074,77.0926793
LOHA MANDI,22.70692565,75.86851215
S.P.DEPOT,40.6185083,-73.9910088
PUNJABI BAGH,28.668945,77.1324614
PEERA GARHI,28.6798074,77.0926793
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
RANI KHERA,25.1954187,80.3085707
LADPUR,23.791901,77.61644376
JOYONTI,24.2539444,89.9155201
PUNJAB KHOR,28.7755887,76.9630186
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6282644,77.2606262
I.T.O,51.7872076,9.3677004
GOVT.PRESS,8.4950554,76.9503802
TELE.EXCHANGE,19.1004019,72.8817764
W.PATEL NAGAR.,28.6519279,77.162923
PEERA GARHI,28.6798074,77.0926793
RIDGE RD.,40.6536753,-75.0333376
SHANKAR RD.,28.6253276,77.1981589
W.PATEL NAGAR.,28.6519279,77.162923
P.B.TERMINAL,22.4695648,-79.7327882
PEERA GARHI,28.6798074,77.0926793
IGI AIRPORT TERMINAL-2,28.5556876,77.0917301
CARGO TERMINAL,13.46241345,144.6723426
RADDISON HOTEL,-2.1744464,-79.9016759
DABRI VILLAGE,28.60930275,77.08413771
JANAK PURI C-1,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
SUNDER VIHAR,28.662678,77.0890083
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
BHATI MINES,28.429989,77.2259913
CHECK POST,32.7901357,35.0278096
DERA MORE,30.9485993,70.7277204
SATBARI,28.4829696,77.1873236
KISHAN GARH,29.9511445,76.9413014
DABRI VILLAGE,28.60930275,77.08413771
JANAKPURI C-1,28.61908165,77.08043862
UTTAM NAGAR,17.4577645,78.5302663
SUNDER VIHAR,28.662678,77.0890083
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
GHEVRA VILLAGE,26.5945234,72.7905393
Radha Swami Satsang,31.605991,76.14469889
A.K.STADIUM,60.4591724,-151.1080398
ZAKHIRA,28.6655661,77.1738535
P.B. TERMINAL,22.4695648,-79.7327882
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
TIKRI BORDER,28.6880254,76.9640828
JHEEL,29.537008,76.1163443
RAINY WELL,28.6282644,77.2606262
DELHI GATE,28.6392174,77.2407795
AJMERI GATE,26.91760165,75.81663895
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
GHEVRA VILLAGE,26.5945234,72.7905393
ROAD BRIDGE,37.370363,-83.056597
DELHI GATE,28.6392174,77.2407795
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
SWARN CINEMA,28.6626675,77.2862452
GHEVRA VILLAGE,26.5945234,72.7905393
KAMLA MARKET,28.6786683,77.2072566
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
WEST ENCLAVE,23.0673738,-109.6509737
UTTAM NAGAR TERMINAL,28.6261254,77.06831
DISTRICT CENTER,29.960886,-90.1855572
MAJOR BHUPINDER SINGH NAGAR,28.6460755,77.0867215
SUNDER NAGAR,29.1166624,78.8176775
NITHARI,27.2546677,76.8791485
KARALA,58.26233235,21.9066064
KANJHAWALA,28.7358173,77.0043151
AUCHANDI BORDER.,28.8020986,77.031699
KAROL BAGH TERMINAL,28.6480292,77.2008439
R.S.SATSANG,19.2120854,72.87086487
W.PATAL NAGAR.,13.0375787,77.6020789
MOTI NAGAR.,28.657859,77.1424288
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
AJMERI GATE,26.91760165,75.81663895
GURU GOBIND SINGH MARG,30.8001469,75.9110473
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
SHIVAJI STADIUM,28.6288963,77.2113218
3 D.B.GUPTA MARKET,28.6179148,76.9767772
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
C-BLK.SARASWATI VIHAR,28.70084435,77.13392269
BUDH VIHAR,28.6322297,77.400109
SHIVAJI STADIUM,28.6288963,77.2113218
3 D.B.GUPTA MARKET,28.6179148,76.9767772
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
WEST ENCLAVE,23.0673738,-109.6509737
BUDH VIHAR,28.6322297,77.400109
MANDIR MARG.,26.9030733,75.8331558
TELE.EXCHANGE,19.1004019,72.8817764
W.P.NAGAR,16.5450817,80.6034484
KARAM PURA,24.8832602,67.1750392
P.B.TERMINAL,22.4695648,-79.7327882
PEERA GARHI,28.6798074,77.0926793
BEGUM PUR,28.725503,77.0583706
KARALA,58.26233235,21.9066064
KANJHAWALA,28.7358173,77.0043151
KENDRIYA TERMINAL,28.619499,77.2060548
UPPER RIDGE ROAD,43.408064,-87.8890012
SHANKER ROAD,28.6447471,77.1972623
WEST PATEL NAGAR,28.6519279,77.162923
PUNJABI BAGH TERMINAL,28.66799,77.1372421
PEERA GARHI,28.6798074,77.0926793
KARALA VILLAGE,9.978899,-7.56916
KANJHAWALA,28.7358173,77.0043151
MAJRA DABAS,28.770039,76.9978885
MANDIR MARG,26.9030733,75.8331558
JHANDEWALAN,28.6443188,77.1999165
ZAKHIRA,28.6655661,77.1738535
P.B.TERMINAL,22.4695648,-79.7327882
PEERA GARHI,28.6798074,77.0926793
RANHOLA,28.6580019,77.0359234
TILANGPUR KOTLA,28.6471138,77.0285632
BARODA HOUSE,51.5750358,-0.297629748
SHIVAJI STADIUM,28.6288963,77.2113218
MANDIR MARG,26.9030733,75.8331558
JHANDEWALAN,28.6443188,77.1999165
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
BARODA HOUSE,51.5750358,-0.297629748
JHANDEWALAN,28.6443188,77.1999165
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA FLYOVER,28.6654938,77.1738038
PEERA GARHI,28.6798074,77.0926793
BARODA HOUSE,51.5750358,-0.297629748
SHIVAJI STADIUM,28.6288963,77.2113218
MANDIR MARG,26.9030733,75.8331558
JHANDEWALAN,28.6443188,77.1999165
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
LODHI COLONY.,28.586203,77.2268576
PRITHVI RAJ RD.,25.9464265,83.57163947
NIRMAN BHAWAN,31.09028,77.1757245
KENDRIYA TERMINAL,28.619499,77.2060548
RIDGE ROAD,40.159146,-80.0486088
SHANKAR RD.,28.6253276,77.1981589
WEST PATEL NAGAR.,28.6519279,77.162923
MAHINDRA PARK,28.72283845,77.16736515
CGO COMPLEX,28.5863077,77.23867859
LODHI COLONY,28.586203,77.2268576
PRITHVIRAJ ROAD,28.7225417,77.1725963
NIRMAN BHAWAN,31.09028,77.1757245
KRISHI BHAWAN,28.614871,77.212476
UPPER RIDGE ROAD,43.408064,-87.8890012
SHANKAR ROAD,28.6253276,77.1981589
WEST PATEL NAGAR,28.6519279,77.162923
PUNJABI BAGH TERMINAL,28.66799,77.1372421
MAHENDRA PARK,28.72283845,77.16736515
VIDYA VIHAR MARG,19.1035356,72.8476271
ESI HOSPITAL ROHINI,28.72792825,77.12577486
ROHINI SEC-16,28.7162092,77.1170743
NIZAMUDDIN RAILWAY STATION,28.5862839,77.2534326
LODHI COLONY.,28.586203,77.2268576
PRITHVI RAJ ROAD,25.9464265,83.57163947
NIRMAN BHAWAN,31.09028,77.1757245
KRISHI BHAWAN,28.614871,77.212476
KENDRIYA TERMINAL,28.619499,77.2060548
RIDGE ROAD,40.159146,-80.0486088
SHANKAR ROAD,28.6253276,77.1981589
WEST PATEL NAGAR,28.6519279,77.162923
PUNJABI BAGH TERMINAL,28.66799,77.1372421
J.L.N.STADIUM,41.3193745,-93.1080025
LODHI COLONY.,28.586203,77.2268576
PRITHVI RAJ RD.,25.9464265,83.57163947
NIRMAN BHAWAN,31.09028,77.1757245
KENDRIYA TERMINAL,28.619499,77.2060548
RIDGE ROAD,40.159146,-80.0486088
SHANKAR RD.,28.6253276,77.1981589
WEST PATEL NAGAR.,28.6519279,77.162923
MAHINDRA PARK,28.72283845,77.16736515
WEST ENCLAVE,23.0673738,-109.6509737
ANAND VIHAR ISBT,28.6490523,77.3182836
SURYA NAGAR.,28.6685246,77.3307037
SEEMA PURI,28.6985971,77.31126858
ANAND GRAM,28.6888237,77.3220459
NAND NAGRI DEPOT,28.69780895,77.30570108
YAMUNA VIHAR C-4,28.7006347,77.28338903
BHAJAN PURA,26.722537,78.4308385
NANAK SAR,52.80886635,-2.104158481
B.R.HOSP.,31.013061,75.789532
GTB NAGAR.,28.6981333,77.2063998
MODEL TOWN-II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
W.P.DEPOT,47.2627692,11.43154573
SURYA NAGAR,28.6685246,77.3307037
SEEMA PURI,28.6985971,77.31126858
ANAND GRAM,28.6888237,77.3220459
NAND NAGRI DEPOT,28.69780895,77.30570108
YAMUNA VIHAR C-4,28.7006347,77.28338903
BHAJAN PURA,26.722537,78.4308385
NANAK SAR,52.80886635,-2.104158481
BALAK RAM HOSPITAL,28.5114808,77.202496
G.T.B. NAGAR,10.200758,76.3868484
MODEL TOWN - II,28.707334,77.1885231
BH-BLOCK SHALIMAR BAGH.,28.7147354,77.1572729
BAWANA,28.79966,77.0328847
BARWALA,30.6179342,76.97873825
SUNDER VIHAR,28.662678,77.0890083
UTTAM NAGAR TERMINAL,28.6261254,77.06831
BAWANA,28.79966,77.0328847
CHAND PUR,25.8507852,78.3830309
KANJHAWALA,28.7358173,77.0043151
KARALA,58.26233235,21.9066064
SUNDER VIHAR,28.662678,77.0890083
UTTAM NAGAR TERMINAL,28.6261254,77.06831
GHOGA VILLAGE,28.8309445,77.0489351
BAWANA,28.79966,77.0328847
CHAND PUR,25.8507852,78.3830309
KANJHAWALA,28.7358173,77.0043151
KARALA,58.26233235,21.9066064
SUNDER VIHAR,28.662678,77.0890083
UTTAM NAGAR TERMINAL,28.6261254,77.06831
RIDGE RD.,40.6536753,-75.0333376
SHANKAR RD.,28.6253276,77.1981589
W.PATEL NAGAR.,28.6519279,77.162923
KARAM PURA,24.8832602,67.1750392
P.B.TERMINAL,22.4695648,-79.7327882
ROHINI SEC-6,28.7162092,77.1170743
ASHOK VIHAR CROSSING,28.7019197,77.1653293
W.P.DEPOT,47.2627692,11.43154573
PUNJABI .BAGH TERMINAL,28.66799,77.1372421
PEERA GARHI,28.6798074,77.0926793
NANGLOI,28.6827837,77.0670178
RANHOLA,28.6580019,77.0359234
TILANPUR KOTLA,28.6485958,77.0264268
BAPROLA,28.64038345,77.01289008
D.K.DEPOT,19.4220904,-99.0783503
NAJAFGARH  (DELHI GATE),28.6122847,76.985632
MADAN PUR,19.2663029,84.7689146
KARALA,58.26233235,21.9066064
KANJHAWALA,28.7358173,77.0043151
CHAND PUR,25.8507852,78.3830309
BAWANA,28.79966,77.0328847
VISHAL BAGH,28.6409016,77.2118997
ROAD BRIDGE,37.370363,-83.056597
PRAGATI MAIDAN,28.61723775,77.24346159
HIGH COURT,13.0872681,80.2849845
KRISHI BHAWAN,28.614871,77.212476
KENDRIYA TERMINAL,28.619499,77.2060548
RIDGE RD CROSSING,39.1384345,-76.732991
SHANKAR RD,28.6253276,77.1981589
W.PATEL NAGAR,28.6519279,77.162923
DILSHAD GDN,28.6806819,77.3220645
SHYAM LAL COLLEGE (SHAHDARA),28.6729865,77.282709
SEELAM PUR,28.6855429,77.2615922
SHYAM GIRI MANDIR,28.6741453,77.2475597
ISBT,30.11294325,78.29572465
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN-II,28.707334,77.1885231
ADARSH NAGAR,28.7165805,77.1704223
SARASWATI VIHAR C-BLK.,28.70084435,77.13392269
MAHENDRA PARK,28.72283845,77.16736515
PUNJABI BAGH  TERMINAL,28.66799,77.1372421
NARAINA VILLAGE,28.6220547,77.1386441
BARAR SQUARE,28.6098994,77.1391289
R.R.LINE,39.9450716,-75.1038543
DHAULA KUAN,28.5948845,77.162261
MOTI BAGH,28.6673671,77.18443756
NAUROJI NAGAR,28.5685678,77.1934447
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
LAJPAT NAGAR,28.5660924,77.2432851
WEST PATEL NAGAR,28.6519279,77.162923
PUNJABI BAGH TERMINAL,28.66799,77.1372421
W.P. DEPOT,47.2627692,11.43154573
VIDYA VIHAR MARG,19.1035356,72.8476271
SEC.18 ROHINI,28.7413557,77.1323967
ROHINI SEC-16,28.7162092,77.1170743
KENDRIYA TERMINAL.,28.619499,77.2060548
R.M.L. HOSP.,28.62268,77.1965453
MANDIR MARG.,26.9030733,75.8331558
G.G.S MARG.,19.0580741,72.8863952
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
P. BAGH T.,46.9219217,86.32301439
W.P.DEPOT,47.2627692,11.43154573
VIDYA VIHAR MARG,19.1035356,72.8476271
SHAHBAD DAIRY,28.7436709,77.1270451
BARWALA,30.6179342,76.97873825
PUTH KHURD,28.770376,77.048149
BAWANA,28.79966,77.0328847
KATEWARA,28.8017596,76.9790313
MANDIR MARG.,26.9030733,75.8331558
TELE.EXCHANGE,19.1004019,72.8817764
WEST PATEL NAGAR.,28.6519279,77.162923
KARAMPURA TERMINAL,28.6603485,77.14394465
W.P.DEPOT,47.2627692,11.43154573
RITHALA,28.7208064,77.1071813
MANDIR MARG.,26.9030733,75.8331558
TELE.EXCHANGE,19.1004019,72.8817764
WEST PATEL NAGAR.,28.6519279,77.162923
KARAMPURA TERMINAL,28.6603485,77.14394465
W.P.DEPOT,47.2627692,11.43154573
S.N. DEPOT,33.8487405,-82.2593544
VINAY MARG,27.5556622,76.6163886
RACE COURSE,5.6120415,-0.2672256
KRISHI BHAWAN,28.614871,77.212476
NDPO,28.6234372,77.206507
MANDIR MARG,26.9030733,75.8331558
TELEPHONE EXCHANGE,21.148814,79.1182431
W.P. NAGAR,16.5450817,80.6034484
PUNJABI BAGH TERMINAL,28.66799,77.1372421
W.P. DEPOT,47.2627692,11.43154573
ROHINI SEC-6,28.7162092,77.1170743
BARWALA VILLAGE,28.7613474,77.0618819
MANDIR MG.,-18.8771058,47.5202131
TELE.EXCHANGE,19.1004019,72.8817764
W.PATEL NAGAR.,28.6519279,77.162923
W.P.DEPOT,47.2627692,11.43154573
ROHINI SEC-6,28.7162092,77.1170743
SHANKAR RD.,28.6253276,77.1981589
W.PATEL NAGAR.,28.6519279,77.162923
P.B.TERMINAL,22.4695648,-79.7327882
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
RANI KHERA,25.1954187,80.3085707
DELHI GATE,28.6392174,77.2407795
RAINY WELL,28.6282644,77.2606262
SHAKAR PUR,32.26271,75.1650181
ANAND VIHAR ISBT,28.6490523,77.3182836
ISBT,30.11294325,78.29572465
SEELAM PUR,28.6855429,77.2615922
ANAND VIHAR BUS TERMINAL,28.64670245,77.3155086
PALIKA KENDRA,28.6287399,77.2164738
ZAKHIRA,28.6655661,77.1738535
PUNJABI BAGH (T),28.668945,77.1324614
W.P. DEPOT,47.2627692,11.43154573
ROHINI SEC.-16,28.7162092,77.1170743
SHIVAJI STADIUM,28.6288963,77.2113218
"SARAI ROHILLA,",28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
Mundka,28.6824341,77.0305741
REGAL,45.4068106,-94.8452502
KENDRIYA TERMINAL CHURCH ROAD,28.6174908,77.2037963
TALKATORA GDN.,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
KIRBY PLACE,28.61174115,77.12852295
DABRI VILLAGE,28.60930275,77.08413771
REGAL,45.4068106,-94.8452502
Dhaula Kuan (RING ROAD),28.5908246,77.1683731
KIRBY PLACE,28.61174115,77.12852295
DESU COLONY,28.61091735,77.09685456
DABRI VILLAGE,28.60930275,77.08413771
REGAL,45.4068106,-94.8452502
KENDRIYA Terminal,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
Dhaula Kuan (RING ROAD),28.5908246,77.1683731
Kirby Place,28.61174115,77.12852295
Desu COLONY.,28.61091735,77.09685456
Dabri Village,28.60930275,77.08413771
REGAL,45.4068106,-94.8452502
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DABRI VILLAGE,28.60930275,77.08413771
NETAJI SUBHASH INSTITUTE,22.4804219,88.35410228
REGAL,45.4068106,-94.8452502
KENDRIYA Terminal,28.619499,77.2060548
TALKATORA GDN.,28.6238793,77.19358591
RAILWAY COLONY.,24.8739452,74.6249616
Dhaula Kuan (RING ROAD),28.5908246,77.1683731
RR Lines (RING ROAD),28.6039435,77.1574134
DABRI VILLAGE,28.60930275,77.08413771
ROSHAN PURA,28.60657525,76.98901038
NAJAFGARH,28.612304,76.9823908
REGAL,45.4068106,-94.8452502
KENDRIYA Terminal,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
Dhaula Kuan (RING ROAD),28.5908246,77.1683731
RR Lines (RING ROAD),28.6039435,77.1574134
Kirby Place,28.61174115,77.12852295
Desu COLONY.,28.61091735,77.09685456
Dabri Village,28.60930275,77.08413771
SPG Complex,28.56645825,77.06952426
SHYAM GIRI MANDIR,28.6741453,77.2475597
BHAJAN PURA,26.722537,78.4308385
YAMUNA VIHAR C-4,28.7006347,77.28338903
ANAND GRAM,28.6888237,77.3220459
SURYA NAGAR,28.6685246,77.3307037
ANAND VIHAR ISBT,28.6490523,77.3182836
"KALYAN PURI,",28.6159271,77.317636
13 BLOCK TRILOK PURI,28.6126165,77.3061776
MOTHER DIARY,22.600659,88.4134398
GANDHI NAGAR,28.6587904,77.2715878
"ANAND VIHAR (ISBT),",28.6490523,77.3182836
H.P.DEPOT,12.05608075,15.03581487
"SHAKAR PUR,",32.26271,75.1650181
"MOTHER DAIRY,",13.09600155,77.57316625
SARAI KALE KHAN,28.5866263,77.25622818
MAHARANI BAGH,28.5720013,77.2633718
SNP DEPOT,28.5613334,77.2600501
DDA FLATS KALKAJI,28.5278514,77.2573842
A.N. TERMINAL,49.7278961,-112.824723
SAKET J-BLOCK,28.5226318,77.2135155
PTS,32.681067,-17.104073
QUTAB ENCLAVE,33.7127499,73.09263374
JNU,58.3566191,-134.580193
RK PURAM -I,28.5705323,77.1734428
MOTI BAGH,28.6673671,77.18443756
DH. KUAN,24.40504785,81.59446389
RR LINE,44.1018098,-79.2764033
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINE,16.3045294,80.4429629
SADAR BAZAR (DELHI CANTT) .,28.5955202,77.1226813
KIRBY PLACE,28.61174115,77.12852295
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI  C-1,30.8989909,75.8666482
UTTAM NAGAR.,17.4577645,78.5302663
MBS NAGAR.,11.6762488,78.1626365
SUNDER VIHAR,28.662678,77.0890083
SARASWATI VIHAR C- BLOCK,28.70084435,77.13392269
BURARI CROSSING,28.7285944,77.1993251
NANAKSAR,30.5396886,74.8396562
BHAJAN PURA,26.722537,78.4308385
YAMUNA VIHAR C-4,28.7006347,77.28338903
NAND NAGRI DEPOT,28.69780895,77.30570108
ANAND GRAM,28.6888237,77.3220459
SEEMA PURI,28.6985971,77.31126858
SURYA NAGAR.,28.6685246,77.3307037
ANAND VIHAR (ISBT),28.6490523,77.3182836
"ANAND VIHAR (ISBT),",28.6490523,77.3182836
H.P.DEPOT,12.05608075,15.03581487
"SHAKAR PUR,",32.26271,75.1650181
"MOTHER DAIRY,",13.09600155,77.57316625
SARAI KALE KHAN,28.5866263,77.25622818
MAHARANI BAGH,28.5720013,77.2633718
SNP DEPOT,28.5613334,77.2600501
DDA FLATS KALKAJI,28.5278514,77.2573842
A.N. TERMINAL,49.7278961,-112.824723
SAKET J-BLOCK,28.5226318,77.2135155
PTS,32.681067,-17.104073
QUTAB ENCLAVE,33.7127499,73.09263374
JNU,58.3566191,-134.580193
RK PURAM -I,28.5705323,77.1734428
MOTI BAGH,28.6673671,77.18443756
DH. KUAN,24.40504785,81.59446389
RR LINE,44.1018098,-79.2764033
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINE,16.3045294,80.4429629
SADAR BAZAR (DELHI CANTT.),28.5955202,77.1226813
KIRBY PLACE,28.61174115,77.12852295
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI  C-1,30.8989909,75.8666482
UTTAM NAGAR.,17.4577645,78.5302663
MBS NAGAR.,11.6762488,78.1626365
SUNDER VIHAR,28.662678,77.0890083
SARASWATI VIHAR C- BLOCK,28.70084435,77.13392269
BURARI CROSSING,28.7285944,77.1993251
NANAKSAR,30.5396886,74.8396562
BHAJAN PURA,26.722537,78.4308385
YAMUNA VIHAR C-4,28.7006347,77.28338903
NAND NAGRI DEPOT,28.69780895,77.30570108
ANAND GRAM,28.6888237,77.3220459
SEEMA PURI,28.6985971,77.31126858
SURYA NAGAR,28.6685246,77.3307037
ANAND VIHAR MAIN ROAD,20.9149359,77.7436824
ANAND VIHAR (ISBT),28.6490523,77.3182836
PUNJABI BAGH TERMINAL,28.66799,77.1372421
WP DEPOT,52.4201886,16.8063195
ASHOK VIHAR CROSSING,28.7019197,77.1653293
MODEL TOWN-II,28.707334,77.1885231
GTB NAGAR,28.6981333,77.2063998
RAJ GHAT,28.644154,77.24983778
I.T.O RING ROAD,48.9311845,-57.9216854
ROAD BRIDGE,37.370363,-83.056597
SARAI KALE KHAN ISBT,28.5905995,77.2578836
MAHARANI BAGH,28.5720013,77.2633718
LP  NAGAR.,13.0116624,77.5549201
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
MOTI BAGH,28.6673671,77.18443756
DH. KUAN,24.40504785,81.59446389
RR LINE,44.1018098,-79.2764033
NARAINA VILLAGE,28.6220547,77.1386441
PUNJABI BAGH CLUB,28.6637776,77.1307799
PUNJABI BAGH TERMINAL,28.66799,77.1372421
MADHU VIHAR (DWARKA),28.5998994,77.0613928
NETAJI SUBHASH INSTITUTE,22.4804219,88.35410228
NAWADA,24.8173249,85.51790847
UTTAM NAGAR,17.4577645,78.5302663
TILAK NAGAR,28.6365482,77.0964961
MUKHERJI PARK,28.64721,77.458213
RAJA GARDEN,28.652182,77.1263056
MOTI NAGAR,28.657859,77.1424288
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
DESU COLONY,28.61091735,77.09685456
DABRI VILLAGE,28.60930275,77.08413771
SARASWATI VIHAR C- BLK,28.70084435,77.13392269
BEGUM PUR.,28.725503,77.0583706
KARALA,58.26233235,21.9066064
PUNJAB KHOR,28.7755887,76.9630186
QUTABGARH,28.80271675,76.95569766
AUCHANDI  BORDER,28.8020986,77.031699
BAWANA,28.79966,77.0328847
BARWALA,30.6179342,76.97873825
SHAHBAD DAIRY,28.7436709,77.1270451
ROHINI SEC-16,28.7162092,77.1170743
G.T.K. DEPOT,14.5305543,75.80889143
ADRASH NAGAR,19.0150948,72.82152607
AZAD PUR,32.7682861,74.2168761
BAWANA,28.79966,77.0328847
QUTABGARH,28.80271675,76.95569766
BAWANA,28.79966,77.0328847
SARAI KALE KHAN ISBT,28.5905995,77.2578836
ROAD BRIDGE,37.370363,-83.056597
ITO RING ROAD,35.1647364,136.8737766
RAJ GHAT,28.644154,77.24983778
MAJNU KA TILLA,28.7033775,77.2281235
BURARI X-ING,28.7298286,77.1995697
SARASWATI VIHAR C-BLOCK,28.70084435,77.13392269
PEERA GARHI,28.6798074,77.0926793
SUNDER VIHAR,28.662678,77.0890083
UTTAM NAGAR (T),17.4577645,78.5302663
ISBT,30.11294325,78.29572465
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
REGAL,45.4068106,-94.8452502
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
IGI AIRPORT TERMINAL -,28.564835,77.1226566
ISBT,30.11294325,78.29572465
MORI GATE,28.664203,77.2237393
DELHI GATE,28.6392174,77.2407795
KAROL BAGH,28.6529982,77.1890227
ICE FACTORY,28.4185068,77.31438608
CLOCK TOWER,30.3243226,78.0418634
ASHOK VIHAR CROSSING,28.7019197,77.1653293
SHAHBAD DAIRY,28.7436709,77.1270451
BAWANA,28.79966,77.0328847
ISBT,30.11294325,78.29572465
RLY. STATION,21.8116652,80.1974988
"RED FORT,",28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
MANDI HOUSE,28.6256122,77.2341966
"NIZAMUDDIN,",28.5909417,77.2423341
"ASHRAM,",28.5724231,77.2585979
ISBT,30.11294325,78.29572465
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
"TELEPHONE EXCHANGE,",21.148814,79.1182431
MOTI NAGAR.,28.657859,77.1424288
RAJA GARDEN.,28.652182,77.1263056
MUKHERJI PARK,28.64721,77.458213
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR.,17.4577645,78.5302663
NAWADA VILLAGE,23.9257968,88.4508215
Old Delhi RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,11.53621005,104.933794
CLOCK TOWER,30.3243226,78.0418634
MAURICE NAGAR,28.6868992,77.20455103
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN-II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
C-BLK SARASWATI VIHAR,28.70084435,77.13392269
KARALA,58.26233235,21.9066064
KANJHAWALA,28.7358173,77.0043151
PUNJAB KHOR,28.7755887,76.9630186
MORI GATE,28.664203,77.2237393
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
ITO RING ROAD,35.1522655,136.8764242
RAINY WELL,28.6279924,77.2609314
MOTHER DAIRY,13.09600155,77.57316625
13-BLK TRILOK PURI,28.6126165,77.3061776
KALYAN PURI,28.6159271,77.317636
Old Delhi RAILWAY Station,28.6609277,77.2276494
ICE FACTORY,11.53621005,104.933794
CLOCK TOWER,30.3243226,78.0418634
RP BAGH,34.1461494,74.8250822
